"CU_Name","CU_acro","DU_ID","CU_ID","Pop_Name","Pop_ID","Year","EstClass","SpnForTrend_Total","StartYear","UseYear","pNOS_Used","SpnForTrend_Wild","SpnForAbd_Total","SpnForAbd_Wild","Recruits_Total","Recruits_Wild"
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ZEBALLOS RIVER",41713,2020,"INFILL",153.696894808359,1995,TRUE,NA,NA,153.696894808359,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ZEBALLOS RIVER",41713,2021,"INFILL",330.03141464274,1995,TRUE,NA,NA,330.03141464274,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ZEBALLOS RIVER",41713,2022,"INFILL",337.150599989407,1995,TRUE,NA,NA,337.150599989407,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,1995,"INFILL",329.025679273981,1995,TRUE,NA,NA,329.025679273981,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,1996,"RELATIVE ABUNDANCE (TYPE-3)",219,1995,TRUE,NA,NA,219,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,1997,"INFILL",345.592510813423,1995,TRUE,NA,NA,345.592510813423,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,1998,"RELATIVE ABUNDANCE (TYPE-3)",824,1995,TRUE,NA,NA,824,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,1999,"RELATIVE ABUNDANCE (TYPE-3)",453,1995,TRUE,NA,NA,453,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,2000,"RELATIVE ABUNDANCE (TYPE-4)",105,1995,TRUE,NA,NA,105,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,2001,"RELATIVE ABUNDANCE (TYPE-4)",409,1995,TRUE,NA,NA,409,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,2002,"OtherSource",251,1995,TRUE,NA,NA,251,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,2003,"OtherSource",358,1995,TRUE,NA,NA,358,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,2004,"OtherSource",301,1995,TRUE,NA,NA,301,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,2005,"OtherSource",488,1995,TRUE,NA,NA,488,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,2006,"OtherSource",536,1995,TRUE,NA,NA,536,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,2007,"OtherSource",193,1995,TRUE,NA,NA,193,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,2008,"OtherSource",264,1995,TRUE,NA,NA,264,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,2009,"INFILL",306.98325062718,1995,TRUE,NA,NA,306.98325062718,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,2010,"OtherSource",185,1995,TRUE,NA,NA,185,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,2011,"RELATIVE ABUNDANCE (TYPE-4)",302,1995,TRUE,NA,NA,302,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,2012,"RELATIVE ABUNDANCE (TYPE-3)",223,1995,TRUE,NA,NA,223,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,2013,"RELATIVE ABUNDANCE (TYPE-3)",240,1995,TRUE,NA,NA,240,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,2014,"RELATIVE ABUNDANCE (TYPE-3)",192,1995,TRUE,NA,NA,192,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,2015,"RELATIVE ABUNDANCE (TYPE-3)",331,1995,TRUE,NA,NA,331,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,2016,"RELATIVE ABUNDANCE (TYPE-3)",370,1995,TRUE,NA,NA,370,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,2017,"RELATIVE ABUNDANCE (TYPE-3)",605,1995,TRUE,NA,NA,605,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,2018,"RELATIVE ABUNDANCE (TYPE-3)",420,1995,TRUE,NA,NA,420,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,2019,"RELATIVE ABUNDANCE (TYPE-3)",266,1995,TRUE,NA,NA,266,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,2020,"RELATIVE ABUNDANCE (TYPE-4)",350,1995,TRUE,NA,NA,350,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,2021,"RELATIVE ABUNDANCE (TYPE-4)",325,1995,TRUE,NA,NA,325,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","KAOUK RIVER",41863,2022,"RELATIVE ABUNDANCE (TYPE-3)",739,1995,TRUE,NA,NA,739,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,1995,"INFILL",257.992311036488,1995,TRUE,NA,NA,257.992311036488,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,1996,"OtherSource",53,1995,TRUE,NA,NA,53,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,1997,"OtherSource",402,1995,TRUE,NA,NA,402,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,1998,"OtherSource",300,1995,TRUE,NA,NA,300,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,1999,"OtherSource",539,1995,TRUE,NA,NA,539,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,2000,"OtherSource",75,1995,TRUE,NA,NA,75,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,2001,"OtherSource",139,1995,TRUE,NA,NA,139,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,2002,"OtherSource",41,1995,TRUE,NA,NA,41,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,2003,"OtherSource",379,1995,TRUE,NA,NA,379,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,2004,"OtherSource",454,1995,TRUE,NA,NA,454,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,2005,"OtherSource",199,1995,TRUE,NA,NA,199,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,2006,"OtherSource",228,1995,TRUE,NA,NA,228,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,2007,"OtherSource",162,1995,TRUE,NA,NA,162,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,2008,"OtherSource",200,1995,TRUE,NA,NA,200,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,2009,"OtherSource",214,1995,TRUE,NA,NA,214,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,2010,"OtherSource",110,1995,TRUE,NA,NA,110,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,2011,"INFILL",193.776511528923,1995,TRUE,NA,NA,193.776511528923,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,2012,"RELATIVE ABUNDANCE (TYPE-3)",141,1995,TRUE,NA,NA,141,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,2013,"RELATIVE ABUNDANCE (TYPE-3)",399,1995,TRUE,NA,NA,399,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,2014,"RELATIVE ABUNDANCE (TYPE-4)",91,1995,TRUE,NA,NA,91,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,2015,"RELATIVE ABUNDANCE (TYPE-3)",1113,1995,TRUE,NA,NA,1113,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,2016,"RELATIVE ABUNDANCE (TYPE-3)",160,1995,TRUE,NA,NA,160,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,2017,"RELATIVE ABUNDANCE (TYPE-3)",274,1995,TRUE,NA,NA,274,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,2018,"RELATIVE ABUNDANCE (TYPE-3)",555,1995,TRUE,NA,NA,555,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,2019,"RELATIVE ABUNDANCE (TYPE-3)",441,1995,TRUE,NA,NA,441,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,2020,"RELATIVE ABUNDANCE (TYPE-3)",117,1995,TRUE,NA,NA,117,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,2021,"INFILL",272.718010192123,1995,TRUE,NA,NA,272.718010192123,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","ARTLISH RIVER",41873,2022,"RELATIVE ABUNDANCE (TYPE-3)",231,1995,TRUE,NA,NA,231,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,1995,"INFILL",572.421589073261,1995,TRUE,NA,NA,572.421589073261,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,1996,"INFILL",463.569370244571,1995,TRUE,NA,NA,463.569370244571,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,1997,"RELATIVE ABUNDANCE (TYPE-3)",523,1995,TRUE,NA,NA,523,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,1998,"RELATIVE ABUNDANCE (TYPE-4)",1430,1995,TRUE,NA,NA,1430,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,1999,"RELATIVE ABUNDANCE (TYPE-4)",879,1995,TRUE,NA,NA,879,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,2000,"RELATIVE ABUNDANCE (TYPE-4)",391,1995,TRUE,NA,NA,391,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,2001,"RELATIVE ABUNDANCE (TYPE-4)",237,1995,TRUE,NA,NA,237,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,2002,"OtherSource",308,1995,TRUE,NA,NA,308,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,2003,"OtherSource",440,1995,TRUE,NA,NA,440,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,2004,"OtherSource",495,1995,TRUE,NA,NA,495,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,2005,"OtherSource",121,1995,TRUE,NA,NA,121,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,2006,"OtherSource",76,1995,TRUE,NA,NA,76,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,2007,"OtherSource",234,1995,TRUE,NA,NA,234,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,2008,"OtherSource",380,1995,TRUE,NA,NA,380,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,2009,"RELATIVE ABUNDANCE (TYPE-4)",80,1995,TRUE,NA,NA,80,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,2010,"OtherSource",355,1995,TRUE,NA,NA,355,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,2011,"RELATIVE ABUNDANCE (TYPE-4)",263,1995,TRUE,NA,NA,263,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,2012,"INFILL",228.983547067244,1995,TRUE,NA,NA,228.983547067244,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,2013,"RELATIVE ABUNDANCE (TYPE-3)",350,1995,TRUE,NA,NA,350,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,2014,"RELATIVE ABUNDANCE (TYPE-4)",653,1995,TRUE,NA,NA,653,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,2015,"RELATIVE ABUNDANCE (TYPE-3)",768,1995,TRUE,NA,NA,768,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,2016,"RELATIVE ABUNDANCE (TYPE-4)",615,1995,TRUE,NA,NA,615,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,2017,"RELATIVE ABUNDANCE (TYPE-3)",1561,1995,TRUE,NA,NA,1561,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,2018,"RELATIVE ABUNDANCE (TYPE-3)",918,1995,TRUE,NA,NA,918,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,2019,"RELATIVE ABUNDANCE (TYPE-3)",986,1995,TRUE,NA,NA,986,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,2020,"RELATIVE ABUNDANCE (TYPE-4)",761,1995,TRUE,NA,NA,761,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,2021,"RELATIVE ABUNDANCE (TYPE-4)",1285,1995,TRUE,NA,NA,1285,NA,NA,NA
"West Vancouver Island-Nootka & Kyuquot_FA_0.x","NoKy","DU25","CK-32","TAHSISH RIVER",41883,2022,"RELATIVE ABUNDANCE (TYPE-3)",1460,1995,TRUE,NA,NA,1460,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,1995,"INFILL",101.205684472976,1995,TRUE,NA,NA,101.205684472976,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,1996,"OtherSource",75,1995,TRUE,NA,NA,75,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,1997,"INFILL",76.418186150763,1995,TRUE,NA,NA,76.418186150763,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,1998,"OtherSource",18,1995,TRUE,NA,NA,18,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,1999,"INFILL",46.812201600474,1995,TRUE,NA,NA,46.812201600474,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,2000,"OtherSource",52,1995,TRUE,NA,NA,52,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,2001,"OtherSource",49,1995,TRUE,NA,NA,49,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,2002,"OtherSource",73,1995,TRUE,NA,NA,73,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,2003,"OtherSource",160,1995,TRUE,NA,NA,160,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,2004,"OtherSource",102,1995,TRUE,NA,NA,102,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,2005,"OtherSource",70,1995,TRUE,NA,NA,70,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,2006,"OtherSource",100,1995,TRUE,NA,NA,100,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,2007,"OtherSource",20,1995,TRUE,NA,NA,20,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,2008,"OtherSource",34,1995,TRUE,NA,NA,34,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,2009,"OtherSource",196,1995,TRUE,NA,NA,196,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,2010,"OtherSource",23,1995,TRUE,NA,NA,23,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,2011,"OtherSource",17,1995,TRUE,NA,NA,17,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,2012,"OtherSource",51,1995,TRUE,NA,NA,51,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,2013,"MERGED",73,1995,TRUE,NA,NA,73,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,2014,"MERGED",97,1995,TRUE,NA,NA,97,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,2015,"MERGED",21,1995,TRUE,NA,NA,21,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,2016,"MERGED",24,1995,TRUE,NA,NA,24,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,2017,"MERGED",56,1995,TRUE,NA,NA,56,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,2018,"MERGED",52,1995,TRUE,NA,NA,52,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,2019,"MERGED",0,1995,TRUE,NA,NA,0,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,2020,"INFILL",46.0584312622977,1995,TRUE,NA,NA,46.0584312622977,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,2021,"MERGED",2,1995,TRUE,NA,NA,2,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","TWIN CREEKS (COMBINED)",44497,2022,"MERGED",23,1995,TRUE,NA,NA,23,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","FRASER RIVER-ABOVE TETE JAUNE",44549,1995,"RELATIVE ABUNDANCE (TYPE-4)",5862,1995,TRUE,NA,NA,5862,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","FRASER RIVER-ABOVE TETE JAUNE",44549,1996,"RELATIVE ABUNDANCE (TYPE-4)",2837,1995,TRUE,NA,NA,2837,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","FRASER RIVER-ABOVE TETE JAUNE",44549,1997,"RELATIVE ABUNDANCE (TYPE-4)",2335,1995,TRUE,NA,NA,2335,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","FRASER RIVER-ABOVE TETE JAUNE",44549,1998,"RELATIVE ABUNDANCE (TYPE-4)",1289,1995,TRUE,NA,NA,1289,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","FRASER RIVER-ABOVE TETE JAUNE",44549,1999,"RELATIVE ABUNDANCE (TYPE-4)",2081,1995,TRUE,NA,NA,2081,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","FRASER RIVER-ABOVE TETE JAUNE",44549,2000,"RELATIVE ABUNDANCE (TYPE-4)",2262,1995,TRUE,NA,NA,2262,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","FRASER RIVER-ABOVE TETE JAUNE",44549,2001,"RELATIVE ABUNDANCE (TYPE-4)",3832,1995,TRUE,NA,NA,3832,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","FRASER RIVER-ABOVE TETE JAUNE",44549,2002,"RELATIVE ABUNDANCE (TYPE-4)",4302,1995,TRUE,NA,NA,4302,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","FRASER RIVER-ABOVE TETE JAUNE",44549,2003,"RELATIVE ABUNDANCE (TYPE-4)",3048,1995,TRUE,NA,NA,3048,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","FRASER RIVER-ABOVE TETE JAUNE",44549,2004,"RELATIVE ABUNDANCE (TYPE-4)",2062,1995,TRUE,NA,NA,2062,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","FRASER RIVER-ABOVE TETE JAUNE",44549,2005,"RELATIVE ABUNDANCE (TYPE-4)",2538,1995,TRUE,NA,NA,2538,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","FRASER RIVER-ABOVE TETE JAUNE",44549,2006,"RELATIVE ABUNDANCE (TYPE-4)",2142,1995,TRUE,NA,NA,2142,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","FRASER RIVER-ABOVE TETE JAUNE",44549,2007,"RELATIVE ABUNDANCE (TYPE-4)",1021,1995,TRUE,NA,NA,1021,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","FRASER RIVER-ABOVE TETE JAUNE",44549,2008,"RELATIVE ABUNDANCE (TYPE-4)",1858,1995,TRUE,NA,NA,1858,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","FRASER RIVER-ABOVE TETE JAUNE",44549,2009,"RELATIVE ABUNDANCE (TYPE-4)",3281,1995,TRUE,NA,NA,3281,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","FRASER RIVER-ABOVE TETE JAUNE",44549,2010,"RELATIVE ABUNDANCE (TYPE-4)",1500,1995,TRUE,NA,NA,1500,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","FRASER RIVER-ABOVE TETE JAUNE",44549,2011,"RELATIVE ABUNDANCE (TYPE-4)",1046,1995,TRUE,NA,NA,1046,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","FRASER RIVER-ABOVE TETE JAUNE",44549,2012,"RELATIVE ABUNDANCE (TYPE-4)",768,1995,TRUE,NA,NA,768,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","FRASER RIVER-ABOVE TETE JAUNE",44549,2013,"RELATIVE ABUNDANCE (TYPE-4)",1432,1995,TRUE,NA,NA,1432,NA,NA,NA
"Upper Fraser River_SP_1.3","UFR-spring","DU11","CK-12","FRASER RIVER-ABOVE TETE JAUNE",44549,2014,"RELATIVE ABUNDANCE (TYPE-4)",4345,1995,TRUE,NA,NA,4345,NA,NA,NA
